Customer_ID,Age,Gender,Location,Social_Media_Platform,Follower_Count,Average_Engagement_Rate,Ad_Click_Through_Rate,Time_Spent_on_Brand_Content_MinPerWeek,User_Generated_Content_Sharing,Purchase_Frequency_PerMonth,Average_Purchase_Value_GHS,Brand_Trust_Score,Customer_Satisfaction_Score,Brand_Loyalty_Score,Likelihood_to_Recommend_NPS,Influencer_Impact_Score,Discount_Promotion_Sensitivity,Brand_Switching_Behavior
CUST064,31.0,Male,Urban,Instagram,16638.0,6.53,1.87,140.66,0.0,8.0,448.86,1.0,5.0,8.0,10.0,2.0,1.0,1.0
CUST040,31.0,Female,Urban,Facebook,31316.0,6.77,3.36,23.11,0.0,,1267.0,4.0,10.0,3.0,7.0,2.0,0.0,0.0
CUST091,52.0,Male,Rural,Twitter,4595.0,6.99,4.82,181.08,1.0,1.0,321.28,2.0,5.0,1.0,8.0,10.0,1.0,0.0
CUST029,33.0,Male,Rural,Facebook,8308.0,1.25,0.05,246.0,0.0,9.0,1659.01,5.0,3.0,3.0,7.0,2.0,1.0,1.0
CUST015,39.0,Male,Rural,Instagram,,2.55,3.88,268.18,0.0,6.0,1708.92,7.0,9.0,6.0,7.0,6.0,0.0,0.0
CUST039,42.0,Female,Urban,Twitter,3520.0,7.29,1.64,261.16,0.0,1.0,1804.35,3.0,7.0,8.0,7.0,5.0,0.0,1.0
CUST051,53.0,Female,Rural,Facebook,34684.0,1.6,0.59,145.92,1.0,5.0,698.99,8.0,5.0,4.0,3.0,9.0,1.0,0.0
CUST079,32.0,Female,Urban,LinkedIn,29692.0,6.61,2.34,172.67,1.0,2.0,1216.96,8.0,8.0,3.0,5.0,9.0,0.0,1.0
CUST083,26.0,Female,Rural,Instagram,22109.0,4.17,3.25,18.35,1.0,6.0,1662.26,3.0,9.0,10.0,8.0,4.0,1.0,0.0
CUST044,37.0,Male,Rural,LinkedIn,799.0,5.77,0.46,296.31,0.0,4.0,742.96,2.0,5.0,8.0,6.0,9.0,0.0,0.0
CUST072,33.0,Male,Rural,Instagram,12633.0,1.17,3.89,42.93,0.0,6.0,1227.72,6.0,8.0,3.0,8.0,8.0,1.0,1.0
CUST028,45.0,Male,Rural,LinkedIn,40547.0,4.67,1.95,99.76,1.0,4.0,1609.1,8.0,2.0,1.0,10.0,2.0,0.0,1.0
CUST050,34.0,Female,Urban,LinkedIn,26741.0,0.64,1.75,253.12,1.0,1.0,891.48,6.0,1.0,10.0,7.0,8.0,0.0,0.0
CUST076,42.0,Female,Rural,,19290.0,9.43,0.56,160.85,0.0,6.0,847.46,1.0,3.0,3.0,5.0,3.0,0.0,1.0
CUST053,21.0,Male,Urban,LinkedIn ,23193.0,0.89,3.81,89.29,0.0,5.0,1402.75,7.0,10.0,3.0,2.0,2.0,0.0,1.0
CUST057,21.0,Male,Rural,LinkedIn,36731.0,1.43,3.5,299.92,1.0,4.0,1495.85,8.0,7.0,2.0,7.0,5.0,0.0,0.0
CUST087,41.0,Male,Rural,LinkedIn,2468.0,1.16,1.87,71.76,0.0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0
CUST079,32.0,Female,Urban,LinkedIn,29692.0,6.61,2.34,172.67,1.0,2.0,1216.96,8.0,8.0,3.0,5.0,9.0,0.0,1.0
CUST009,28.0,Male,Rural,LinkedIn,3536.0,0.85,0.89,191.99,1.0,8.0,55.29,9.0,7.0,7.0,1.0,10.0,1.0,0.0
CUST054,19.0,Male,,Twitter,669.0,8.63,3.09,26.35,1.0,6.0,375.12,4.0,2.0,3.0,7.0,8.0,1.0,1.0
CUST081,42.0,Female, Urban,LinkedIn,8816.0,5.68,0.59,127.01,1.0,3.0,1446.55,1.0,9.0,1.0,1.0,5.0,1.0,0.0
CUST083,26.0,Female,Rural,Instagram,22109.0,4.17,3.25,18.35,1.0,6.0,1662.26,3.0,9.0,10.0,8.0,4.0,1.0,0.0
CUST027,59.0,Male,Rural,LinkedIn,44180.0,3.07,4.48,165.47,1.0,1.0,1513.48,3.0,8.0,6.0,2.0,3.0,1.0,1.0
CUST046,24.0,Male,Urban, Twitter,10592.0,4.49,0.29,182.3,1.0,8.0,1087.12,2.0,3.0,6.0,2.0,9.0,1.0,1.0
CUST064,31.0,Male,Urban,Instagram,16638.0,6.53,1.87,140.66,0.0,8.0,448.86,1.0,5.0,8.0,10.0,2.0,1.0,1.0
CUST062,27.0,Female,Urban,Twitter,18170.0,4.29,0.42,256.4,0.0,3.0,1568.22,2.0,9.0,9.0,8.0,5.0,0.0,0.0
CUST030,32.0,Female,Rural,Instagram,18689.0,0.74,4.53,208.57,1.0,4.0,413.49,9.0,8.0,5.0,1.0,1.0,0.0,1.0
CUST005,56.0,Male,Rural,LinkedIn,,5.66,4.39,161.7,1.0,6.0,443.37,8.0,10.0,,9.0,3.0,0.0,0.0
CUST090,25.0,Male,Urban,Twitter,41041.0,1.4,1.12,111.67,0.0,1.0,1828.11,1.0,7.0,5.0,8.0,7.0,1.0,1.0
CUST070,57.0,Male,Rural,LinkedIn,40964.0,6.76,1.88,189.26,0.0,4.0,788.7,4.0,1.0,9.0,1.0,8.0,1.0,0.0
CUST029,33.0,Male,Rural,Facebook,8308.0,1.25,0.05,246.0,0.0,9.0,1659.01,5.0,3.0,3.0,,2.0,1.0,1.0
CUST054,,Male,Rural,Twitter,669.0,8.63,3.09,26.35,1.0,6.0,375.12,4.0,2.0,3.0,7.0,8.0,1.0,1.0
CUST025,42.0,Male,Rural ,LinkedIn,45814.0,3.57,4.13,296.0,1.0,6.0,1573.95,6.0,3.0,10.0,7.0,1.0,1.0,0.0
CUST008,28.0,Female,Urban,Instagram,47433.0,0.79,1.41,,1.0,2.0,320.71,10.0,1.0,10.0,7.0,9.0,0.0,0.0
CUST045,45.0,Female,Urban,LinkedIn,290.0,6.31,2.47,53.62,0.0,2.0,813.39,7.0,3.0,6.0,9.0,3.0,0.0,0.0
 CUST021,38.0,Male,Rural,Twitter,29224.0,6.56,3.77,112.47,0.0,7.0,789.5,6.0,6.0,,2.0,9.0,1.0,1.0
CUST087,41.0,Male,Rural,LinkedIn,2468.0,1.16,1.87,71.76,0.0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0
CUST074,41.0,Female, Urban,Instagram,40074.0,0.75,2.12,160.89,1.0,1.0,1102.73,1.0,1.0,2.0,4.0,6.0,1.0,0.0
CUST054,19.0,Male,Rural,Twitter,669.0,8.63,3.09,26.35,1.0,6.0,375.12,4.0,2.0,3.0,7.0,8.0,1.0,1.0
CUST024,39.0,Male ,Urban,Instagram,9107.0,5.4,2.53,292.57,0.0,7.0,143.78,1.0,3.0,5.0,4.0,10.0,0.0,1.0
CUST006,36.0,Female,Rural,LinkedIn,6993.0,3.22,3.68,192.53,0.0,7.0,1384.91,10.0,3.0,9.0,10.0,10.0,1.0,0.0
CUST081,42.0,Female,Urban,LinkedIn,8816.0,5.68,0.59,127.01,1.0,3.0,1446.55,1.0,9.0,1.0,1.0,5.0,1.0,0.0
CUST056,59.0,Male,Rural,LinkedIn,34763.0,5.0,0.42,245.74,1.0,7.0,1016.08,5.0,7.0,1.0,3.0,,0.0,1.0
CUST073,35.0,Male,Rural,Instagram,40211.0,6.6,2.79,204.76,0.0,6.0,1029.46,8.0,7.0,3.0,2.0,1.0,1.0,0.0
CUST065,48.0,Male,Urban,Facebook,10829.0,0.93,1.85,47.46,1.0,5.0,1442.42,7.0,3.0,1.0,9.0,8.0,0.0,1.0
CUST068,31.0,Female,Rural,Facebook,884.0,5.28,4.93,76.31,1.0,6.0,250.69,9.0,6.0,8.0,5.0,3.0,1.0,1.0
CUST086,25.0,Female,Rural,LinkedIn,4880.0,2.36,4.81,214.18,0.0,3.0,493.33,3.0,4.0,1.0,5.0,5.0,0.0,
CUST027,59.0,Male,Rural, LinkedIn,44180.0,3.07,4.48,165.47,1.0,1.0,1513.48,3.0,8.0,6.0,2.0,3.0,1.0,1.0
CUST014,20.0,Female,Rural,Facebook,30846.0,,1.86,285.62,1.0,2.0,258.06,6.0,1.0,9.0,10.0,8.0,1.0,1.0
CUST026,44.0,Female,Urban,Facebook,37510.0,8.05,1.6,212.47,0.0,9.0,1664.48,7.0,1.0,2.0,3.0,10.0,0.0,0.0
CUST033,24.0,Female,Urban,Instagram,36312.0,7.11,4.75,248.54,1.0,2.0,1820.34,10.0,4.0,10.0,2.0,3.0,0.0,0.0
CUST078,46.0,Female,Urban,Facebook,38854.0,4.19,0.06,170.05,1.0,9.0,73.8,3.0,9.0,2.0,1.0,1.0,1.0,0.0
CUST095,59.0,Male,Rural,LinkedIn,13503.0,0.72,4.46,110.99,1.0,3.0,1206.28,1.0,10.0,6.0,4.0,2.0,1.0,0.0
CUST040 ,31.0,Female,Urban,Facebook,31316.0,,3.36,23.11,0.0,3.0,1267.0,4.0,10.0,3.0,7.0,2.0,0.0,0.0
CUST005,56.0,Male,Rural,LinkedIn,17529.0,5.66,4.39,161.7,1.0,6.0,443.37,8.0,10.0,5.0,9.0,3.0,0.0,0.0
CUST002,32.0,Male,Urban,LinkedIn,40918.0,5.99,0.59,31.4,1.0,3.0,935.82,5.0,7.0,6.0,2.0,4.0,0.0,1.0
CUST007,40.0, Female,Urban,Twitter,14473.0,6.11,,,1.0,8.0,221.34,1.0,2.0,6.0,10.0,2.0,0.0,1.0
CUST069,40.0,Female,Urban,Instagram,27851.0,8.64,3.77,204.79,1.0,2.0,1096.14,1.0,8.0,10.0,1.0,8.0,0.0,0.0
CUST029,33.0,Male,Rural, Facebook,8308.0,1.25,0.05,246.0,0.0,9.0,1659.01,5.0,3.0,3.0,7.0,2.0,1.0,1.0
CUST072,33.0,Male,Rural,,12633.0,1.17,3.89,42.93,0.0,6.0,1227.72,6.0,8.0,3.0,8.0,8.0,1.0,1.0
CUST025,42.0,Male,Rural ,LinkedIn,45814.0,3.57,4.13,296.0,1.0,6.0,1573.95,6.0,3.0,10.0,7.0,1.0,1.0,0.0
CUST028,45.0,Male,Rural,LinkedIn,40547.0,4.67,1.95,99.76,1.0,4.0,1609.1,8.0,2.0,1.0,10.0,2.0,0.0,1.0
CUST055,23.0,Male,Rural,Facebook,38310.0,7.18,0.51,260.77,0.0,6.0,1763.33,6.0,3.0,4.0,2.0,6.0,0.0,1.0
CUST038,21.0,Male,Urban,Twitter,18811.0,5.72,1.47,280.49,1.0,8.0,1441.88,9.0,2.0,7.0,7.0,4.0,1.0,1.0
CUST094,22.0,Female,Urban,Facebook,22486.0,8.53,0.22,272.21,0.0,4.0,1465.89,4.0,5.0,6.0,7.0,7.0,1.0,1.0
CUST082,24.0,Male,Rural,Facebook,23455.0,9.44,0.59,,1.0,5.0,1218.11,8.0,7.0,1.0,9.0,10.0,0.0,0.0
CUST086,25.0,Female,Rural,LinkedIn,,2.36,4.81,214.18,0.0,3.0,493.33,3.0,4.0,1.0,5.0,5.0,0.0,0.0
CUST032,54.0,Male,Rural,LinkedIn,17553.0,8.44,1.6,274.17,1.0,9.0,1285.83,9.0,4.0,,3.0,3.0,1.0,1.0
CUST071,38.0,Female,Rural,Instagram,40428.0,2.05,0.42,113.87,0.0,4.0,941.15,6.0,10.0,7.0,3.0,2.0,0.0,0.0
CUST064,31.0,Male,Urban,Instagram,16638.0,6.53,1.87,140.66,0.0,8.0,448.86,1.0,5.0,8.0,10.0,2.0,1.0,1.0
CUST066,32.0,Female,Urban,Twitter,34277.0,4.06,4.06,286.67,0.0,4.0,1013.26,1.0,4.0,1.0,7.0,3.0,0.0,0.0
,31.0,Male,Urban,Instagram,16638.0,6.53,1.87,140.66,0.0,8.0,448.86,1.0,5.0,8.0,10.0,2.0,1.0,1.0
CUST021,38.0,Male,Rural,Twitter,29224.0,6.56,3.77,112.47,0.0,7.0,789.5,6.0,6.0,10.0,2.0,9.0,1.0,1.0
CUST069,40.0,Female,Urban,Instagram,27851.0,8.64,3.77,,1.0,2.0,1096.14,1.0,8.0,10.0,1.0,8.0,0.0,0.0
CUST041,26.0,Female,Rural,Facebook,401.0,3.16,3.76,17.65,0.0,9.0,1102.57,9.0,7.0,6.0,8.0,9.0,0.0,1.0
 CUST017,41.0,Female,Urban,Twitter,32452.0,1.31,4.65,,0.0,3.0,846.61,5.0,3.0,2.0,7.0,,0.0,0.0
CUST029,33.0,Male,Rural,Facebook,8308.0,1.25,0.05,,0.0,9.0,1659.01,5.0,3.0,3.0,7.0,2.0,1.0,1.0
CUST013,41.0, Female,Rural,Facebook,19838.0,5.46,2.06,91.48,0.0,7.0,1598.86,9.0,8.0,5.0,6.0,,1.0,1.0
CUST093,50.0,Male,Urban,LinkedIn ,25647.0,3.53,4.85,136.87,0.0,5.0,549.23,3.0,2.0,5.0,9.0,5.0,1.0,1.0
CUST074,41.0,Female,Urban,Instagram,40074.0,0.75,2.12,160.89,1.0,1.0,1102.73,1.0,1.0,2.0,4.0,6.0,1.0,0.0
,56.0,Male,Rural,LinkedIn,17529.0,5.66,4.39,161.7,1.0,6.0,443.37,8.0,10.0,5.0,9.0,3.0,0.0,0.0
CUST088,28.0,Male,Urban,LinkedIn,12139.0,1.46,1.43,49.55,1.0,1.0,611.46,2.0,10.0,3.0,6.0,9.0,1.0,1.0
CUST074,41.0,Female,Urban,Instagram,40074.0,0.75,2.12,160.89,1.0,1.0,1102.73,1.0,,2.0,4.0,6.0,1.0,0.0
CUST009,28.0,Male,Rural,LinkedIn,3536.0,0.85,0.89,191.99,1.0,8.0,55.29,9.0,7.0,7.0,1.0,10.0,1.0,0.0
CUST026,44.0,Female,Urban,Facebook,37510.0,8.05,1.6,212.47,0.0,9.0,1664.48,7.0,1.0,2.0,3.0,10.0,0.0,0.0
CUST067,25.0,Female,Rural,Facebook,45117.0,6.45,4.74,185.79,1.0,8.0,1521.54,4.0,10.0,9.0,4.0,10.0,1.0,0.0
CUST037,35.0,Male,,LinkedIn,33928.0,2.88,2.24,131.29,1.0,8.0,931.3,10.0,7.0,1.0,10.0,9.0,1.0,0.0
CUST006,36.0,Female,Rural,LinkedIn,6993.0,3.22,3.68,192.53,0.0,7.0,1384.91,10.0,3.0,9.0,10.0,10.0,1.0,0.0
CUST027,59.0,Male,Rural,LinkedIn,44180.0,3.07,4.48,165.47,1.0,,1513.48,3.0,8.0,6.0,2.0,3.0,1.0,1.0
CUST034,38.0,Male,Urban,LinkedIn,43625.0,4.39,4.75,285.44,1.0,4.0,666.58,4.0,5.0,5.0,3.0,6.0,0.0,0.0
CUST092,52.0,Male,Urban,Facebook,10993.0,1.18,0.06,123.75,1.0,6.0,246.55,,6.0,7.0,,10.0,1.0,0.0
CUST079,32.0,Female,Urban,LinkedIn,29692.0,6.61,2.34,172.67,1.0,2.0,1216.96,8.0,8.0,3.0,5.0,9.0,0.0,1.0
CUST060,43.0,Female ,Rural,LinkedIn,4114.0,2.15,3.53,233.01,0.0,9.0,1517.19,6.0,5.0,2.0,5.0,6.0,0.0,0.0
CUST074,41.0,Female,Urban,Instagram,40074.0,0.75,2.12,160.89,1.0,1.0,1102.73,1.0,1.0,2.0,4.0,6.0,1.0,0.0
CUST026,44.0,Female,Urban,Facebook,37510.0,8.05,1.6,212.47,0.0,9.0,1664.48,7.0,,2.0,3.0,10.0,0.0,0.0
CUST052,57.0,Female, Rural,LinkedIn,32845.0,0.94,0.71,130.3,0.0,6.0,1474.57,,4.0,4.0,10.0,5.0,0.0,0.0
CUST070,57.0,Male,Rural ,LinkedIn,40964.0,6.76,1.88,189.26,0.0,4.0,788.7,4.0,1.0,9.0,1.0,8.0,1.0,0.0
CUST052,57.0,Female,Rural,LinkedIn,,0.94,0.71,130.3,0.0,6.0,1474.57,9.0,4.0,4.0,10.0,5.0,0.0,0.0
CUST018,47.0,Female,Rural,Instagram,39890.0,0.99,4.29,90.44,0.0,9.0,1869.23,5.0,8.0,9.0,9.0,6.0,0.0,0.0
CUST035,26.0,Male ,Urban,Facebook,47302.0,2.15,2.87,220.46,1.0,,1197.2,9.0,6.0,8.0,5.0,8.0,1.0,0.0
 CUST087,41.0,Male,Rural,LinkedIn,,1.16,1.87,71.76,0.0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0
CUST046,24.0,Male,,Twitter,10592.0,4.49,0.29,182.3,1.0,,1087.12,,3.0,6.0,2.0,9.0,1.0,1.0
CUST042,43.0,Male,Rural,Twitter,45336.0,9.57,3.96,119.17,0.0,5.0,905.55,10.0,1.0,2.0,1.0,8.0,0.0,1.0
CUST078,46.0,Female,Urban,Facebook,38854.0,4.19,0.06,170.05,1.0,9.0,73.8,,9.0,2.0,1.0,1.0,1.0,0.0
CUST087,41.0,Male,Rural,LinkedIn,2468.0,1.16,1.87,71.76,0.0,4.0,876.01,,10.0,8.0,5.0,10.0,0.0,0.0
CUST079,32.0,Female,Urban,LinkedIn,29692.0,6.61,2.34,172.67,1.0,2.0,1216.96,8.0,8.0,3.0,5.0,9.0,0.0,1.0
CUST003,25.0,Female,Urban,Facebook,45625.0,0.84,3.48,170.62,0.0,4.0,1119.78,8.0,3.0,2.0,9.0,6.0,1.0,1.0
CUST023,29.0,Male,Rural,LinkedIn,,9.77,4.51,32.54,1.0,1.0,1457.11,9.0,5.0,10.0,2.0,4.0,0.0,1.0
CUST009,28.0,Male,Rural,LinkedIn,3536.0,0.85,0.89,191.99,,8.0,55.29,9.0,7.0,7.0,1.0,10.0,1.0,0.0
CUST081,42.0,Female,Urban,LinkedIn,8816.0,5.68,0.59,127.01,1.0,3.0,1446.55,1.0,9.0,1.0,1.0,5.0,1.0,0.0
,19.0,Male,Rural,Twitter,5700.0,5.64,3.75,144.47,1.0,5.0,,4.0,8.0,7.0,8.0,1.0,0.0,1.0
CUST074,41.0,Female,Urban,Instagram,40074.0,0.75,2.12,160.89,1.0,1.0,1102.73,1.0,1.0,2.0,4.0,6.0,1.0,0.0
CUST064,31.0,Male,Urban,Instagram ,16638.0,6.53,1.87,140.66,0.0,8.0,448.86,1.0,5.0,8.0,10.0,2.0,1.0,1.0
CUST019,55.0,Female,Rural,Instagram,42019.0,5.55,2.14,64.56,0.0,7.0,1982.31,10.0,7.0,5.0,3.0,7.0,0.0,1.0
CUST091,52.0, Male,Rural,Twitter,4595.0,6.99,4.82,181.08,1.0,1.0,321.28,2.0,5.0,1.0,8.0,10.0,1.0,0.0
CUST045,45.0,Female,Urban,LinkedIn,290.0,6.31,2.47,53.62,0.0,2.0,813.39,7.0,3.0,6.0,9.0,3.0,0.0,0.0
CUST053,21.0,Male,Urban,LinkedIn,23193.0,0.89,3.81,89.29,0.0,5.0,1402.75,7.0,10.0,3.0,2.0,2.0,0.0,1.0
CUST071,38.0,Female,Rural,Instagram,40428.0,2.05,0.42,113.87,0.0,4.0,941.15,6.0,10.0,7.0,3.0,2.0,0.0,0.0
CUST035,26.0,Male,Urban,Facebook,47302.0,2.15,2.87,220.46,1.0,6.0,1197.2,9.0,6.0,8.0,5.0,8.0,1.0,0.0
CUST063,53.0,Male,Rural,,35877.0,6.35,4.93,81.73,1.0,3.0,329.1,5.0,2.0,9.0,9.0,1.0,1.0,1.0
CUST056,59.0,Male,Rural,LinkedIn,34763.0,5.0,0.42,245.74,1.0,7.0,1016.08,5.0,7.0,1.0,3.0,8.0,0.0,1.0
CUST040,31.0,Female,Urban,Facebook,31316.0,6.77,3.36,23.11,0.0,3.0,1267.0,4.0,10.0,3.0,7.0,2.0,0.0,0.0
CUST029,33.0,Male,Rural,Facebook,8308.0,1.25,0.05,246.0,0.0,9.0,1659.01,5.0,3.0,3.0,7.0,2.0,1.0,1.0
CUST027,59.0,Male,Rural,LinkedIn,44180.0,3.07,4.48,165.47,1.0,1.0,1513.48,3.0,8.0,6.0,2.0,3.0,1.0,1.0
CUST067,25.0,Female,Rural,Facebook,45117.0,6.45,4.74,185.79,1.0,8.0,1521.54,4.0,10.0,9.0,4.0,10.0,1.0,0.0
CUST064,31.0,Male,Urban,Instagram,16638.0,6.53,1.87,140.66,0.0,8.0,448.86,1.0,5.0,8.0,10.0,2.0,1.0,1.0
CUST092,52.0,Male,Urban,Facebook,10993.0,1.18,0.06,123.75,1.0,6.0,246.55,6.0,6.0,7.0,2.0,10.0,1.0,0.0
CUST021,38.0, Male,Rural,Twitter,29224.0,6.56,3.77,,0.0,7.0,789.5,6.0,6.0,10.0,2.0,9.0,1.0,1.0
CUST089,34.0,Female,Rural,LinkedIn,6755.0,0.67,4.34,14.22,1.0,4.0,1249.15,6.0,2.0,8.0,7.0,3.0,0.0,0.0
CUST055,23.0,Male,Rural,Facebook,38310.0,7.18,0.51,260.77,0.0,6.0,1763.33,6.0,3.0,4.0,2.0,6.0,0.0,1.0
CUST080,18.0,Female,Rural,Facebook,10747.0,4.85,0.28,264.23,0.0,8.0,1152.74,3.0,2.0,5.0,9.0,9.0,1.0,1.0
CUST039,42.0,Female,Urban,Twitter,3520.0,7.29,1.64,261.16,0.0,1.0,1804.35,3.0,7.0,8.0,7.0,5.0,0.0,1.0
CUST029,33.0,Male,Rural,Facebook,8308.0,1.25,0.05,246.0,0.0,9.0,1659.01,5.0,3.0,3.0,7.0,2.0,1.0,1.0
CUST086,25.0,Female,Rural,LinkedIn,4880.0,2.36,4.81,214.18,0.0,3.0,493.33,3.0,4.0,1.0,5.0,5.0,0.0,0.0
CUST049,31.0,Male,Urban,Instagram,19878.0,7.7,4.44,254.21,1.0,9.0,1108.56,3.0,2.0,1.0,2.0,9.0,0.0,1.0
 CUST073,35.0,Male,Rural,Instagram,40211.0,6.6,2.79,204.76,0.0,6.0,1029.46,8.0,7.0,3.0,2.0,1.0,1.0,0.0
CUST001,,Female,Urban,Twitter,42014.0,1.39,1.41,297.96,0.0,1.0,770.0,4.0,7.0,9.0,9.0,8.0,0.0,1.0
CUST043,19.0,Male,Rural,Twitter,49858.0,7.51,3.95,245.06,0.0,6.0,1176.1,6.0,7.0,7.0,,3.0,0.0,0.0
CUST032,54.0,Male,Rural,LinkedIn,17553.0,8.44,1.6,274.17,1.0,9.0,1285.83,9.0,4.0,3.0,3.0,3.0,1.0,1.0
CUST086,25.0,Female,Rural,LinkedIn,4880.0,2.36,4.81,214.18,0.0,3.0,493.33,3.0,4.0,1.0,,5.0,0.0,0.0
CUST074 ,41.0,Female,Urban,Instagram,40074.0,0.75,2.12,160.89,1.0,1.0,1102.73,1.0,1.0,2.0,4.0,6.0,1.0,0.0
CUST024,39.0,Male,Urban,Instagram,9107.0,5.4,2.53,292.57,0.0,7.0,143.78,1.0,3.0,5.0,4.0,10.0,0.0,1.0
CUST087,41.0,Male,Rural,LinkedIn,2468.0,1.16,1.87,71.76,0.0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0
CUST068,31.0,Female,Rural,Facebook,884.0,5.28,4.93,76.31,1.0,6.0,250.69,9.0,6.0,8.0,5.0,3.0,1.0,1.0
CUST082,24.0,Male, Rural,Facebook,23455.0,9.44,0.59,48.86,1.0,5.0,1218.11,8.0,7.0,1.0,9.0,10.0,0.0,0.0
CUST091,52.0,Male,Rural,Twitter,4595.0,6.99,4.82,181.08,1.0,1.0,321.28,2.0,5.0,1.0,8.0,10.0,1.0,0.0
CUST025,42.0,Male,Rural,LinkedIn,45814.0,3.57,4.13,296.0,1.0,6.0,1573.95,6.0,3.0,10.0,7.0,1.0,1.0,0.0
CUST007,40.0,Female,Urban,Twitter,14473.0,6.11,4.02,211.77,1.0,8.0,221.34,,2.0,6.0,10.0,2.0,0.0,1.0
CUST022,50.0,Male,Urban,LinkedIn,27743.0,7.4,0.52,179.26,0.0,9.0,1856.58,7.0,9.0,1.0,7.0,3.0,1.0,0.0
CUST045,45.0,Female,Urban,LinkedIn,290.0,6.31,2.47,53.62,0.0,2.0,813.39,7.0,3.0,6.0,9.0,3.0,0.0,0.0
CUST090,25.0,Male,Urban,Twitter,41041.0,1.4,1.12,111.67,0.0,1.0,1828.11,1.0,7.0,5.0,8.0,7.0,1.0,1.0
CUST067,25.0,Female,Rural,Facebook,45117.0,6.45,4.74,185.79,1.0,,1521.54,4.0,10.0,9.0,4.0,10.0,1.0,0.0
CUST052,57.0,Female,Rural,LinkedIn,32845.0,0.94,0.71,130.3,0.0,6.0,1474.57,9.0,4.0,4.0,10.0,5.0,0.0,0.0
CUST048,52.0,Female,Urban,LinkedIn,6202.0,3.88,2.21,291.28,0.0,5.0,496.6,1.0,2.0,8.0,10.0,10.0,1.0,0.0
CUST083,26.0,Female,Rural,Instagram,,4.17,3.25,18.35,1.0,6.0,1662.26,3.0,9.0,10.0,8.0,4.0,1.0,0.0
CUST011,53.0,Male,Urban,Twitter,10777.0,3.92,4.03,271.34,0.0,,972.67,3.0,2.0,,10.0,1.0,1.0,1.0
CUST014,20.0,Female,Rural,Facebook,30846.0,7.81,1.86,285.62,1.0,2.0,258.06,6.0,1.0,9.0,10.0,8.0,1.0,1.0
CUST061,51.0,Male,Urban,Instagram,11193.0,4.62,0.41,283.98,0.0,7.0,1428.61,10.0,6.0,5.0,9.0,5.0,0.0,0.0
CUST089,34.0,Female,Rural,LinkedIn,6755.0,0.67,4.34,14.22,1.0,4.0,1249.15,6.0,2.0,8.0,7.0,3.0,0.0,0.0
CUST061,51.0,Male,Urban,Instagram,11193.0,4.62,0.41,283.98,0.0,7.0,1428.61,10.0,6.0,5.0,9.0,5.0,0.0,0.0
CUST055,23.0,Male, Rural,Facebook,38310.0,7.18,0.51,260.77,0.0,6.0,1763.33,6.0,3.0,4.0,2.0,6.0,0.0,1.0
CUST070,57.0,Male,Rural,LinkedIn,40964.0,6.76,1.88,189.26,0.0,4.0,788.7,4.0,1.0,9.0,1.0,8.0,1.0,0.0
CUST007,40.0,Female,Urban,Twitter,14473.0,6.11,4.02,211.77,1.0,8.0,221.34,1.0,2.0,6.0,10.0,2.0,0.0,1.0
CUST046,24.0,Male,Urban,Twitter,10592.0,4.49,0.29,182.3,1.0,8.0,1087.12,2.0,3.0,6.0,2.0,,1.0,1.0
CUST015,39.0,Male,Rural,Instagram,49477.0,2.55,3.88,268.18,0.0,6.0,1708.92,7.0,9.0,6.0,7.0,6.0,0.0,0.0
,43.0,Female,Rural,LinkedIn,4114.0,2.15,3.53,233.01,0.0,9.0,1517.19,6.0,5.0,2.0,5.0,6.0,0.0,0.0
 CUST070,57.0,Male,Rural,LinkedIn,40964.0,6.76,1.88,189.26,0.0,4.0,788.7,4.0,,9.0,1.0,8.0,1.0,0.0
CUST042,43.0,Male,Rural,Twitter,45336.0,9.57,3.96,119.17,0.0,5.0,905.55,10.0,1.0,2.0,1.0,8.0,0.0,1.0
CUST072,33.0,Male,Rural,Instagram,12633.0,1.17,3.89,42.93,0.0,6.0,1227.72,6.0,8.0,3.0,8.0,8.0,1.0,1.0
CUST066,32.0,Female,Urban,Twitter,34277.0,4.06,4.06,286.67,0.0,4.0,1013.26,,4.0,1.0,7.0,3.0,0.0,0.0
CUST076,42.0,Female,Rural,LinkedIn,19290.0,9.43,0.56,160.85,0.0,6.0,847.46,1.0,3.0,3.0,5.0,3.0,0.0,1.0
CUST028,45.0,Male,Rural,LinkedIn,40547.0,4.67,1.95,99.76,1.0,,1609.1,8.0,2.0,1.0,10.0,2.0,0.0,1.0
CUST039,42.0,Female,Urban,Twitter,3520.0,7.29,1.64,261.16,0.0,1.0,1804.35,3.0,7.0,8.0,7.0,5.0,0.0,1.0
CUST078,46.0,Female,Urban,Facebook,38854.0,4.19,0.06,170.05,1.0,9.0,73.8,3.0,9.0,2.0,1.0,1.0,1.0,0.0
CUST076,42.0,Female,Rural,LinkedIn,19290.0,9.43,0.56,160.85,0.0,6.0,847.46,1.0,3.0,3.0,5.0,3.0,0.0,1.0
